Name,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating
"Bengtsson, Jessica",SWE,F,1995.0,WFM,2061,2013.0,
"Cherkasova, Marina",RUS,F,1983.0,WFM,2061,1981.0,
"Dotdaeva, Aminat",RUS,F,1986.0,WFM,2061,,
"Garaeva, Gulnara",RUS,F,1987.0,WFM,2061,,
"Malachowski, Margrit",GER,F,1953.0,WFM,2061,2026.0,
"Milcova, Zuzana",SVK,F,1992.0,WFM,2061,1964.0,1979.0
"Nguyen, Thi Diem Huong",VIE,F,1990.0,WFM,2061,,
"Ovezdurdiyeva, Jemal",TKM,F,1998.0,WFM,2061,1924.0,1946.0
"Schweitzer, Victoria",FRA,F,1959.0,WIM,2061,2187.0,
Tin Lay Shwe,MYA,F,1981.0,WFM,2061,2036.0,2023.0
"Tsodikova, Natalia",USA,F,1969.0,WFM,2061,,
"Bandera Castro, Yainoris",CUB,F,1974.0,WFM,2060,,2054.0
"Dimitrijevic, Vesna",USA,F,1952.0,WIM,2060,,
"Fidalgo Fernandez, Lucia",ESP,F,1989.0,WFM,2060,2115.0,1992.0
"Leon Cordero, Eumelia",CUB,F,1961.0,WFM,2060,,1997.0
"Lukina, Aleksandra",RUS,F,1996.0,WFM,2060,1945.0,1922.0
"Mendez Tovar, Yessica Yissel",MEX,F,1995.0,WIM,2060,2049.0,1870.0
"Mokhna, Natalia",RUS,F,1968.0,WFM,2060,1958.0,1999.0
"Nikolaeva, Maria",UKR,F,1985.0,WFM,2060,,
"Rezek-Jambrak, Anet",CRO,F,1980.0,WFM,2060,,
"Varela La Madrid, Tilsia Carolina",VEN,F,1994.0,WIM,2060,2033.0,1972.0
"Voevodina, Alexandra",RUS,F,1988.0,WFM,2060,,
"Wiesner, Gundula",GER,F,1981.0,WFM,2060,,
"Egorova, Ekaterina",RUS,F,1989.0,WFM,2059,,
"Flear, Christine",FRA,F,1967.0,WIM,2059,2128.0,
"Fratila, Adela",CAN,F,1979.0,WFM,2059,,
"Kakulidis, Ellen",DEN,F,1997.0,WCM,2059,1908.0,1852.0
"Kassay, Lilla",HUN,F,1999.0,WFM,2059,2028.0,
"Moncayo Romero, Evelyn",ECU,F,1981.0,WIM,2059,,2139.0
"Polyakova, Natalia",RUS,F,1961.0,WIM,2059,1806.0,1733.0
"Vujcic, Milena",SRB,F,2001.0,WFM,2059,1817.0,1821.0
"Bezgodova, Svetlana",RUS,F,1971.0,WIM,2058,2126.0,2131.0
Lakshmi C,IND,F,2003.0,WFM,2058,1676.0,1775.0
"Le, Thi Phuong Lien",VIE,F,1979.0,WFM,2058,,
"Rovira Contreras, Tairu Manuela",VEN,F,1995.0,WIM,2058,2039.0,2062.0
"Bogachkova, Alena",RUS,F,1997.0,WFM,2057,1967.0,1866.0
"Crisan, Cristina",ROU,F,1967.0,WFM,2057,,
"Kisteneva, Liza",RUS,F,1998.0,WFM,2057,2040.0,2146.0
"Kutyanina, Mariya",RUS,F,2004.0,WFM,2057,1806.0,1884.0
"Minina, Veronika",RUS,F,1988.0,WFM,2057,1933.0,1927.0
"Petrova, Alexandra",RUS,F,1985.0,WFM,2057,1928.0,1874.0
"Ramirez, Maria Eugenia",BOL,F,1988.0,WFM,2057,1978.0,1934.0
"Al-Omari, Dalya",IRQ,F,1966.0,WCM,2056,,
"Andric, Jelena",SWE,F,1978.0,WFM,2056,2011.0,1990.0
"Collado Barbas, Laura",ESP,F,1993.0,WFM,2056,2132.0,2082.0
"Dordzhieva, Nadezhda",RUS,F,1986.0,WFM,2056,,
"Marin, Irina-Luiza",ROU,F,1970.0,WIM,2056,1976.0,1910.0
"Petrova, Lyudmila",RUS,F,1978.0,WFM,2056,,
"Raccanello, Marianna",ITA,F,2003.0,WFM,2056,1932.0,1808.0
"Sanchez Ones, Yeny",CUB,F,1997.0,WIM,2056,,1972.0
"Guggenberger, Ilse D.",COL,F,1942.0,WIM,2055,,
"Kajumova, Irina",UZB,F,1959.0,WFM,2055,,
"Manelidou, Maria",GRE,F,1992.0,WFM,2055,2038.0,2106.0
"Mikulewicz, Joanna",POL,F,1987.0,WFM,2055,1970.0,1932.0
"Naran-Erdene, Naranbaatar",MGL,F,2002.0,WFM,2055,1693.0,1712.0
"Pavlova, Kseniia",RUS,F,1996.0,WFM,2055,2066.0,1950.0
"Baumann, Claude",SUI,F,1953.0,WFM,2054,,
"Borisova, Alina",RUS,F,1988.0,WFM,2054,,
"Brizzi, Milagros Tatiana",ARG,F,1996.0,WIM,2054,1926.0,1844.0
"Diaz Hernandez, Bexy",CUB,F,1983.0,WFM,2054,,
"Rizzo, Marina",ARG,F,1965.0,WFM,2054,,
"Shevtchenko, Olesya",RUS,F,1979.0,WFM,2054,1894.0,2003.0
"Chandrasiri, Nirmala Geethani",SRI,F,1989.0,WFM,2053,,
"Dinca, Cornelia",CAN,F,1989.0,WFM,2053,,
"Gurbanova, Maral",TKM,F,1981.0,WFM,2053,,
"Herrera, Milena",COL,F,1989.0,WIM,2053,2091.0,2073.0
"Larrachea Formas, Emilia",CHI,F,1976.0,WFM,2053,,2016.0
"Miljkovic, Jovana",SRB,F,1999.0,WFM,2053,1914.0,1867.0
"Richards-Porter, Deborah",JAM,F,1985.0,WIM,2053,1976.0,1970.0
"Ciolacu, Alessia-Mihaela",ROU,F,2004.0,WFM,2052,1876.0,1687.0
"Giaidzi, Aspasia",GRE,F,1971.0,WFM,2052,,
"Lip, Catherine",AUS,F,1986.0,WFM,2052,,
"Melikov, Svetlana",GER,F,1982.0,WFM,2052,,
"Mokriak, Liudmila",UKR,F,1984.0,WIM,2052,1993.0,2027.0
"Ognerubova, Anastasia",RUS,F,1993.0,WFM,2052,,
"Pon, NKrithika",IND,F,1992.0,WIM,2052,,2083.0
"Pustovidko, Anastasia",RUS,F,1997.0,WFM,2052,2000.0,1956.0
"Tungalag, Nyamaa",MGL,F,1969.0,WFM,2052,,
"Zawadzka, Magdalena",POL,F,1981.0,WFM,2052,,
"Atkins, Rita",ENG,F,1969.0,WIM,2051,,
"Chiang, Sarah",USA,F,1997.0,WFM,2051,,
"Ismayilova, Parvana",AZE,F,1982.0,WFM,2051,,2073.0
"Lezhepekova, Veronika",RUS,F,1995.0,WFM,2051,2075.0,2057.0
"Martynova, Anastasiya",RUS,F,1999.0,WFM,2051,1910.0,2017.0
"Szmacinska, Grazyna",POL,F,1953.0,WIM,2051,1803.0,1936.0
"Addines Aguiar, Yensil",CUB,F,1983.0,WFM,2050,,
"Afonso, Flora",ANG,F,1976.0,WCM,2050,,
"Alabi, Omolola",NGR,F,,WCM,2050,,
"Castaneda Montanez, Katiuska Marelis",VEN,F,1982.0,WCM,2050,2033.0,
"Frometa Diaz, Dania",CUB,F,1987.0,WFM,2050,,
"Golovina, Darya",RUS,F,1992.0,WFM,2050,1892.0,1775.0
"Harwar, Julie A",ENG,F,1971.0,WFM,2050,,
"Kabai, Zsuzsanna",HUN,F,1995.0,WFM,2050,2076.0,
"Khadijah, Qurota`ain",INA,F,1996.0,WFM,2050,,2063.0
"Kovacova, Zuzana",BER,F,1974.0,WFM,2050,2011.0,2053.0
"Kravtsova, Anastasia",RUS,F,1986.0,WFM,2050,,
"Mendes, Nair",ANG,F,1978.0,WCM,2050,,
"Orehek, Spela",SLO,F,1991.0,WFM,2050,1999.0,1926.0
"Palmer, Maria",JAM,F,1975.0,WCM,2050,,
"Tan, Winnie",SGP,F,1970.0,WCM,2050,,
"Tanaka, Haruko",JPN,F,1968.0,WCM,2050,,
"Ulrich, Rachel",USA,F,2000.0,WFM,2050,,
"Vanduyfhuys, Daria",BEL,F,2003.0,WFM,2050,1890.0,1844.0
"Wijewardane, M C",SRI,F,1986.0,WFM,2050,,
"Abrisqueta Zudaire, Leyre",ESP,F,2005.0,WCM,2049,1625.0,1679.0
"Andreeva, Plamena",BUL,F,1987.0,WFM,2049,1967.0,
"Bogomolova, Ekaterina",RUS,F,1989.0,WFM,2049,,
"Chkartina, Gerhana",INA,F,1992.0,WCM,2049,,
"De Kleuver, Esther",NED,F,1968.0,WIM,2049,,
"Frometa Castillo, Zirka",CUB,F,1963.0,WGM,2049,,2129.0
"Klyasheva, Tatiana",RUS,F,1977.0,WFM,2049,1953.0,1912.0
"Kucherenko, Olena",UKR,F,1984.0,WCM,2049,1949.0,1971.0
"Munteanu, Violeta-Denisa",ROU,F,1985.0,WFM,2049,,
"Nikitina, Elena",RUS,F,1992.0,WFM,2049,2063.0,1983.0
"Alfonso Nogue, Beatriz",ESP,F,1968.0,WFM,2048,2023.0,2077.0
"De La Cruz Nina, Mercedes Cristina",DOM,F,1982.0,WFM,2048,,
"Itkis, Hana",USA,F,1988.0,WFM,2048,,
"Jap Tjoen San, Linda",NED,F,1977.0,WIM,2048,,2102.0
"Kasoshvili, Tsiala",GEO,F,1963.0,WIM,2048,2145.0,2072.0
"Khusnutdinova, Alsu",RUS,F,1998.0,WFM,2048,2029.0,1998.0
"Mateus, Martha",COL,F,1978.0,WIM,2048,1977.0,1938.0
"Parveen, Seyda Shabana",BAN,F,1969.0,WFM,2048,,
"Roos, Celine",FRA,F,1953.0,WIM,2048,,
"Abarca Gonzalez, Damaris",CHI,F,1990.0,WFM,2047,2008.0,2028.0
"Kadieva, Nonna",RUS,F,1973.0,WFM,2047,,
"Kravchenja, Anastasija",BLR,F,1984.0,WFM,2047,,
Sanskriti Goyal,IND,F,2002.0,WFM,2047,1620.0,1710.0
"Usoltseva, Polina",UKR,F,1995.0,WFM,2047,1885.0,1930.0
"Azhar, Puteri Munajjah Az-Zahraa",MAS,F,2001.0,WIM,2046,1776.0,1738.0
"Bolvary, Tamara",HUN,F,1986.0,WFM,2046,,
"Gedvilaite, Monika",IRL,F,1984.0,WFM,2046,,2065.0
"Ginesta Caballero, Olga Lucia",CUB,F,1986.0,WFM,2046,,2113.0
"Ivanova, Simoneta",BUL,F,1997.0,WFM,2046,1965.0,1961.0
"Khurshudova, Lyudmila",RUS,F,1946.0,WIM,2046,1961.0,2018.0
"Liu, Yang Hazel",SGP,F,1990.0,WFM,2046,2065.0,2059.0
"Martsynovskaya, Marina",FRA,F,1973.0,WIM,2046,2036.0,2066.0
"Roque Sola, Gisela",MEX,F,1998.0,WFM,2046,1877.0,1863.0
"Apostolova, Penka",CAN,F,1965.0,WFM,2045,,
"Burijovich, Liliana",ARG,F,1965.0,WIM,2045,2042.0,2122.0
"Gutierrez Mancillas, Alicia Abig",MEX,F,1990.0,WFM,2045,,
"Mongeau, Diane",CAN,F,,WIM,2045,,
"Saranya, J",IND,F,1995.0,WFM,2045,2052.0,2115.0
"Wang, Yamei",CAN,F,1986.0,WFM,2045,2046.0,
"Belc, Daniela",CAN,F,1970.0,WFM,2044,,
"Gazik, Renata",POL,F,1972.0,WIM,2044,,
"Grigoryan, Meri",ENG,F,1977.0,WFM,2044,1988.0,2007.0
"Holusova, Tana",CZE,F,1986.0,WFM,2044,,2025.0
"Jahn, Constanze",GER,F,1963.0,WIM,2044,,
"Krpovic, Natasa",MNE,F,1971.0,WFM,2044,,1990.0
"Minina, Alena",BLR,F,1989.0,WFM,2044,,
"Moreno Basulto, Nallibys",CUB,F,1981.0,WFM,2044,,
"Starosta, Martyna",POL,F,2006.0,WCM,2044,1800.0,1722.0
"Teasley, Dorothy O.",USA,F,1941.0,WIM,2044,2055.0,
"Vykhodtceva, Nina",RUS,F,1986.0,WFM,2044,1983.0,1960.0
"Zarivkina, Victorya",RUS,F,1989.0,WFM,2044,2124.0,2151.0
"Kazinskaya, Tatyana",RUS,F,1990.0,WFM,2043,,
"Kiparenko, Galina",RUS,F,1937.0,WFM,2043,,
"Luong, Nhat Linh",VIE,F,1989.0,WFM,2043,,
"Morris-Suzuki, Sophie",USA,F,2002.0,WFM,2043,1969.0,
"Schaefer, Annabelle",GER,F,1997.0,WCM,2043,,2117.0
"Seidemann, Ulricke",GER,F,1955.0,WFM,2043,,
"Shuvatkina, Tatyana V.",RUS,F,1973.0,WFM,2043,,
"Cohn, Irina",GER,F,1935.0,WFM,2042,,
"Fernandez Novas, Liliana",ARG,F,1982.0,WFM,2042,,
"Hercog, Nusa",SLO,F,2003.0,WFM,2042,1853.0,1896.0
"Real Pereyra, Diana Carime",MEX,F,1995.0,WIM,2042,2055.0,2102.0
"Vilar Lopez, Monica",ESP,F,1970.0,WFM,2042,2063.0,2025.0
"Carvalho, Alda",POR,F,1976.0,WFM,2041,,
"Hernandez Alvarez, Tania Regla",CRC,F,1963.0,WIM,2041,,2001.0
"Horakova, Dana",CZE,F,1964.0,WFM,2041,,
"Kuzmitskaya, Yana",RUS,F,1987.0,WFM,2041,1967.0,1894.0
"Martynyuk, Elizaveta",RUS,F,2000.0,FM,2041,2060.0,2070.0
"Mokhova, Kristina",RUS,F,1985.0,WFM,2041,2045.0,2034.0
"Budiarti, Farah Yumna",INA,F,1997.0,WFM,2040,2014.0,
"Dziodzio, Angelika",POL,F,1996.0,WFM,2040,2041.0,1987.0
"Kaspute, Vesta",LTU,F,1984.0,WFM,2040,1959.0,1845.0
"Konarkowska-Sokolov, Henrijeta",SRB,F,1938.0,WGM,2040,,
"Martirosyan, Lia",ARM,F,1988.0,WFM,2040,,
"Pope, Lynda",AUS,F,1953.0,WIM,2040,,
"Andersson, Christin",SWE,F,1974.0,WIM,2039,2066.0,
"Bajarani, Kubra",AZE,F,1974.0,WFM,2039,2144.0,1982.0
"Catala Matienzo, Ivette",CUB,F,1986.0,WFM,2039,,2196.0
"Longson, Sarah N",ENG,F,1988.0,WFM,2039,2084.0,2043.0
"Mendoza Velazquez, Lorena Alejan",MEX,F,1994.0,WIM,2039,,2012.0
"Scarpa, Silvia",ITA,F,2000.0,WFM,2039,1875.0,1899.0
"Sokhangou, R.",IRI,F,1970.0,WCM,2039,,
"Tamin, Upi Darmayana",INA,F,1970.0,WIM,2039,,
"Terentyeva, Ekaterina",RUS,F,1984.0,WFM,2039,,
"Zhang, Fan",GER,F,1986.0,WFM,2039,,
"Chaucanes, Lina Marcela",COL,F,1986.0,WIM,2038,,
"De Blecourt, Sandra",DEN,F,1978.0,WFM,2038,,
"Drozdova, Gulnara",RUS,F,1984.0,WFM,2038,,
"Lauterbach, Ingrid",ENG,F,1960.0,WIM,2038,2011.0,2087.0
"Munoz Perez, Miriam",ESP,F,1974.0,WFM,2038,2021.0,
"Van Der Merwe, Cecile H.",RSA,F,1987.0,WIM,2038,,
"Zakharova, Adelaida",RUS,F,1982.0,WFM,2038,,
"Zhu, Evelyn",USA,F,2004.0,WIM,2038,2004.0,2088.0
"Borek, Jutta",AUT,F,1964.0,WFM,2037,2052.0,1946.0
"Danilova, Rada",RUS,F,2001.0,WCM,2037,1885.0,1790.0
"Kouvatsou, Maria",GRE,F,1979.0,WGM,2037,,
"Kunze, Kerstin",GER,F,1971.0,WIM,2037,,2097.0
"Smith, Hazel",CAN,F,1991.0,WFM,2037,,
"Stancin, Ana",CRO,F,1993.0,WFM,2037,2098.0,2098.0
"Tarachowicz, Alina",POL,F,1981.0,WFM,2037,,
"Vahtra, Tuuli",EST,F,1989.0,WFM,2037,1995.0,1889.0
"Yakusheva, Darya",BLR,F,1989.0,WFM,2037,,
"Alieva, Elmira",AZE,F,1954.0,WIM,2036,,
"Bellaiche, Elise",FRA,F,1997.0,WFM,2036,1974.0,1993.0
"Oliveira, Maria Ines",POR,F,1996.0,WFM,2036,1881.0,1781.0
"Orejuela Chango, Paulina",ECU,F,1994.0,WFM,2036,,
"Randjelovic, Dragana",SRB,F,1969.0,WFM,2036,,
"Cramling Bellon, Anna",SWE,F,2002.0,WFM,2035,1874.0,1905.0
"Esebua, Megi",GEO,F,1986.0,WFM,2035,,1924.0
"Gorozhankina, Julia",LAT,F,1993.0,WFM,2035,1944.0,2082.0
"Chang, Suzana",BRA,F,1972.0,WFM,2034,2034.0,1979.0
"Francisco Guecamburu, Candela Be",ARG,F,2006.0,WFM,2034,1904.0,1663.0
"Kieran, Rosalind A",ENG,F,1983.0,WFM,2034,,
"Messina, Roberta",ITA,F,1993.0,WFM,2034,1926.0,1965.0
"Mezenseva, Elena",RUS,F,1965.0,WFM,2034,1846.0,1862.0
"Milovanova, Maria",RUS,F,2000.0,WFM,2034,1904.0,1917.0
"Rodriguez Guerra, Melissa",CUB,F,2000.0,WFM,2034,,2054.0
"Rogozenco, Ileana",ROU,F,1975.0,WFM,2034,,
"Sakotic, Jasna",SRB,F,1967.0,WFM,2034,,
Vishwa Vasnawala,IND,F,2006.0,WFM,2034,1428.0,1476.0
"Bayrak, Asli",TUR,F,1989.0,WFM,2033,2016.0,2026.0
"Boshra, Alshaeby",JOR,F,1995.0,WFM,2033,1978.0,1921.0
"De Armas Perez, Acela",CUB,F,1954.0,WIM,2033,,
"Demeter, Dorina",HUN,F,2005.0,WFM,2033,1885.0,1904.0
"Enkhjargal, Enkhbaatar",MGL,F,1986.0,WFM,2033,,
"Gruenenwald, Evi",SUI,F,1964.0,WFM,2033,,
"Redondo Arguelles, Graciela",ESP,F,1979.0,WFM,2033,1984.0,
"Sanchez Santana, Celsa Carolina",VEN,F,1990.0,WCM,2033,,
"Sokolova, Vera",RUS,F,1993.0,WFM,2033,,
"Verbova, Elena",UZB,F,1995.0,WFM,2033,,1953.0
"Espinola Martin, Maria Del C.",ESP,F,1984.0,WFM,2032,,
"Filippova, Darya",RUS,F,2002.0,WFM,2032,2098.0,1942.0
"Movsisyan, Naira",ARM,F,1977.0,WGM,2032,,
"Piarnpuu, Leili",EST,F,1950.0,WIM,2032,,
"Sanchez, Ingrid",ESA,F,1991.0,WFM,2032,2019.0,2003.0
"Timergazi, Layla",NZL,F,2001.0,WIM,2032,1989.0,1836.0
"Vranesevic, Danica",SRB,F,1985.0,WFM,2032,,
"Watai, Miyoko",JPN,F,1945.0,WIM,2032,,
"Justo, Virginia",ARG,F,1963.0,WIM,2031,,
"Kiseljova, Marya",RUS,F,1994.0,WFM,2031,,
"Meyer, Marany",NZL,F,1984.0,WIM,2031,,
"Zapata, Talia",PER,F,1989.0,WFM,2031,,
"Zimny, Joanna",POL,F,1982.0,WFM,2031,,
"Alcivar Torres, Ingrid",ECU,F,1985.0,WFM,2030,,
"Alyabusheva, Galina",UKR,F,1979.0,WFM,2030,,
Anusha N L V,IND,F,1994.0,WFM,2030,1904.0,1991.0
"Capo Iturrieta, Olga",CHI,F,1970.0,WFM,2030,,
"Carrero Mireles, Nayeiles Nazareth",VEN,F,1989.0,WCM,2030,,
"Coimbra, Margarida",POR,F,1983.0,WFM,2030,2071.0,2115.0
"Fomkina, Ekaterina",RUS,F,1987.0,WFM,2030,1903.0,1863.0
"Hoang, Le My Anh",VIE,F,1992.0,WCM,2030,2025.0,
"Lopez Samon, Yurima",CUB,F,1981.0,WFM,2030,,
"Munkhchuluun, Tsegmed",MGL,F,1991.0,WFM,2030,2024.0,2051.0
"Petrenko, Svetlana",MDA,F,1974.0,IM,2030,2052.0,2014.0
"Powell, Melanie",JAM,F,1971.0,WCM,2030,,
"Ricken, Katharina",GER,F,2004.0,WCM,2030,1806.0,
"Savola, Laura",FIN,F,1992.0,WFM,2030,,
"Tarleva, Vira",UKR,F,1987.0,WFM,2030,1991.0,2018.0
"Vujosevic, Smilja",CAN,F,1935.0,WIM,2030,,
Bommini Mounika Akshaya,IND,F,2003.0,WFM,2029,1571.0,1610.0
"El Ghabi, Zahira",MAR,F,1981.0,WFM,2029,,
"Gomez Camacho, Micaela",ARG,F,1997.0,WFM,2029,1777.0,
"Hng, Mei-En Emmanuelle",SGP,F,2001.0,WFM,2029,1617.0,1751.0
"Legenko, Ksenia",RUS,F,1992.0,WFM,2029,2068.0,1991.0
"Ostojic, Katarina",SRB,F,2001.0,WFM,2029,1794.0,2034.0
"Shikova, Vesmina",BUL,F,1951.0,WIM,2029,,
"Wolf, Sylvia",GER,F,1962.0,WFM,2029,,
"Wu, Rochelle",USA,F,2006.0,WIM,2029,2085.0,
"Barron, Irina",CAN,F,1963.0,WFM,2028,,2018.0
"Bosch Garcia, Jacqueline",ECU,F,1979.0,WFM,2028,,2118.0
"Garcia Garcia, Edith Xio Mara",MEX,F,1977.0,WIM,2028,,
"Lindiawati, Evi",INA,F,1986.0,WCM,2028,1955.0,
"Lukenda, Tina",CRO,F,1980.0,WIM,2028,2087.0,
"Moaataz, Ayah",EGY,F,1997.0,WIM,2028,1939.0,1999.0
"Nekrasova, Elena",LBN,F,1970.0,WFM,2028,1920.0,1894.0
"Blazeka, Mihaela",CRO,F,2000.0,WFM,2027,1715.0,1870.0
"Dymshits, Galina",RUS,F,1945.0,WFM,2027,,
"Khaled, Rabia",ALG,F,1979.0,WIM,2027,,
"Kopylov, Luba",GER,F,1979.0,WIM,2027,,2037.0
"Len, Irina",ISR,F,1960.0,WFM,2027,2070.0,
"Ozbay, Ece",TUR,F,2001.0,WFM,2027,1539.0,1726.0
"Sischy, Monique Sian",RSA,F,1987.0,WIM,2027,,
"Swati, Mohota",IND,F,1978.0,WFM,2027,2032.0,
"Timofeeva, Galina",UKR,F,1978.0,WIM,2027,,
"Agrawal, Kiran",IND,F,1959.0,WFM,2026,,
"Fandino Reyes, Roquelina",CUB,F,1968.0,WIM,2026,2058.0,2090.0
"Karenza, Dita",INA,F,2000.0,WIM,2026,1878.0,1858.0
"Levina, Anna",USA,F,1985.0,WFM,2026,,
"Nurmanova, Alua",KAZ,F,2007.0,WFM,2026,1811.0,1736.0
Pandey Srishti,IND,F,2001.0,WFM,2026,1962.0,1816.0
"Plachkinova, Tatjana",ESP,F,1981.0,WIM,2026,2031.0,
"Tsiganova, Serafima",RUS,F,1947.0,WFM,2026,,
"Zullkafli, Nur Shazwani",MAS,F,1989.0,WCM,2026,,
"Chu, Stefanie",CAN,F,1983.0,WFM,2025,,
"Dengler, Dijana",BIH,F,1966.0,WFM,2025,2014.0,1998.0
"Fernandez Rivero, Karla July",CUB,F,1997.0,WIM,2025,2079.0,1987.0
"Garcia Porlan, Beatriz",ESP,F,1998.0,WFM,2025,1872.0,
"Perez, Eneida",DOM,F,1964.0,WFM,2025,,
"Trus, Iryna",BLR,F,1989.0,WFM,2025,2004.0,1881.0
"Albert, Kornelia",HUN,F,1977.0,WFM,2024,,
"Andrejczuk, Beata",POL,F,1988.0,WFM,2024,2048.0,1968.0
"Bednikova, Stefi",BUL,F,1986.0,WIM,2024,2021.0,2024.0
"Blanco Acevedo, Maria Carolina",VEN,F,1980.0,WIM,2024,2024.0,1985.0
"Chekmareva, Liya",RUS,F,1998.0,WFM,2024,2021.0,1900.0
"Gasparian, Narine",ARM,F,1982.0,WIM,2024,,
"Horlova, Marina",RUS,F,1986.0,WFM,2024,,
"Kiseleva, Arina",RUS,F,1997.0,WCM,2024,1890.0,1948.0
"Rodionova, Polina",RUS,F,1997.0,WFM,2024,2105.0,2058.0
"Tishova, Svetlana",RUS,F,2000.0,FM,2024,1965.0,1916.0
"Bogdan, Ekaterina",BLR,F,1993.0,WFM,2023,2030.0,2001.0
"Sumarriva Paulin, Laura",FRA,F,2005.0,WFM,2023,1894.0,1914.0
"Bui, Kim Le",VIE,F,1977.0,WIM,2022,,
"Nguyen, Thi Thuy Trien",VIE,F,1995.0,WFM,2022,1945.0,1996.0
"Priedite, Ingrida",LAT,F,1954.0,WFM,2022,1756.0,
"Schmidt, Jade",GER,F,1987.0,WFM,2022,,2032.0
"Vinokur, Yuliya",RUS,F,2003.0,WFM,2022,2038.0,2044.0
"Biti, Ana",SLO,F,1981.0,WFM,2021,1871.0,2000.0
"Fredericia, Louise",DEN,F,1970.0,WFM,2021,2010.0,
"Germann, Heike",GER,F,1967.0,WFM,2021,1961.0,
"Gonzalez Perez, Lutgarda",ESP,F,1962.0,WFM,2021,,
"Khropova, Larisa",RUS,F,1955.0,WFM,2021,1965.0,1888.0
"Lovece, Ruth",ARG,F,1987.0,WFM,2021,,
"Mai, Iris",GER,F,1962.0,WIM,2021,,
"Nowicki, Eva",GER,F,1964.0,WFM,2021,,
"Salman Mahini,Mona",IRI,F,1983.0,WFM,2021,,
"Botez, Alexandra",CAN,F,1995.0,WFM,2020,,2059.0
"Fontanilla, Girmie",PHI,F,1950.0,WIM,2020,,
"Grebenyuk, Alina",RUS,F,1989.0,WFM,2020,,
"Koskoska, Gabriela",MKD,F,1969.0,WIM,2020,2012.0,2041.0
"Mammadova, Susan",AZE,F,2001.0,WFM,2020,1623.0,1656.0
"Nagy, Ervinne",HUN,F,1945.0,WFM,2020,,
"Panella, Fiammetta",ITA,F,1988.0,WFM,2020,2013.0,1989.0
"Rozhkova, Olga",RUS,F,1985.0,WFM,2020,,
"Seto, Wai Ling",MAS,F,,WFM,2020,,
"Steinbacher, Claudia",GER,F,1970.0,WIM,2020,,
"Ulziikhishigjargal, Ochirkhuyag",MGL,F,2002.0,FM,2020,1771.0,1836.0
"Brailko, Julia",UKR,F,1974.0,WFM,2019,,2022.0
"Chirita, Andra-Marina",ROU,F,1990.0,WFM,2019,2034.0,2043.0
"Dong, Khanh Linh",VIE,F,2000.0,WCM,2019,1832.0,1963.0
"Kim, Kristina",KAZ,F,2000.0,WCM,2019,1890.0,1820.0
"Kim, Yuliya",RUS,F,1990.0,WFM,2019,,
"Porubszky-Angyalosine, Maria",HUN,F,1945.0,WIM,2019,,
"Romanenko, Alexandra",BLR,F,1987.0,WFM,2019,,2002.0
"Shalnyeva, Olga",GER,F,1946.0,WIM,2019,,
"Matiukova, Uliana",RUS,F,1999.0,WFM,2018,2010.0,1949.0
"Chierici, Marianna",ITA,F,1990.0,WFM,2017,2061.0,2086.0
"Kasprzyk, Irena",POL,F,1950.0,WFM,2017,,
"Khalifeh, Diana",SYR,F,,WFM,2017,,
"Malassagne, Isabelle",FRA,F,1998.0,WFM,2017,1996.0,
"Mohammad Ebrahimkhan Abri, Dorsa",IRI,F,2004.0,WFM,2017,1674.0,1800.0
"Nguyen, Thi Thu Quyen",VIE,F,1989.0,WCM,2017,,
"Plass, Mariana-Camelia",ROU,F,1969.0,WFM,2017,,
"Sevcikova, Lucia",SVK,F,2006.0,WFM,2017,1801.0,1783.0
"Vasquez Alcala, Astrid",VEN,F,1991.0,WCM,2017,1893.0,1950.0
"Garcia Morales, Ivette Alejandra",MEX,F,1994.0,WIM,2016,,2031.0
"Hernandez Bonilla, Amelia",VEN,F,1971.0,WFM,2016,2041.0,
"James, Ann-Marie",ENG,F,1974.0,WFM,2016,2057.0,
"Karushina, Olesia",RUS,F,1987.0,WFM,2016,,
"Khazieva, Elza",RUS,F,1996.0,WFM,2016,2029.0,2068.0
"Kolmychek, Evelina",RUS,F,2000.0,WFM,2016,1956.0,2057.0
Legowo Parahita Millyena,INA,F,2000.0,WFM,2016,2017.0,1997.0
"Reyes Avila, Susej",CUB,F,1989.0,WFM,2016,,
"Teterina, Mariya",RUS,F,1990.0,WFM,2016,,
"Wang, Chengjia",KOR,F,1989.0,WFM,2016,,
"Wilson, Alexandra",SUI,F,1986.0,WFM,2016,,
"Arsovic, Jelena",SRB,F,1980.0,WFM,2015,2023.0,1955.0
"Bruinenberg, Carla",NED,F,1944.0,WFM,2015,,
"Cincinato, Thalita Ariane C.",BRA,F,1989.0,WFM,2015,,
"Gutierrez Castillo, Paloma",ESP,F,1985.0,WIM,2015,1982.0,2118.0
"Kutin, Simona",SLO,F,1986.0,WFM,2015,2001.0,
"Tadic, Katarina",SRB,F,1977.0,WFM,2015,2057.0,2068.0
"Turebayeva, Alfiya",KAZ,F,1971.0,WIM,2015,2085.0,2041.0
"Anufrienko, Daria",RUS,F,1997.0,WFM,2014,1934.0,2011.0
"Baciu, Anca-Otilia",ROU,F,1970.0,WFM,2014,1914.0,1894.0
"Baltgailis, Vesma",CAN,F,1950.0,WIM,2014,,
